num_epochs,accuracy,file_name
12,0.9892,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=5_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=5_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.8928,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=5_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.9648,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=5_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9912,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=7_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
11,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=7_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.9742,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=7_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.9756,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=7_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.9906,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=9_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=9_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.9628,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=9_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9784,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=9_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.9772,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=11_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=11_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.9744,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=11_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.9698,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=11_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9892,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=13_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
14,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=13_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.0958,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=13_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.0868,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=7_width=null_filter=34_kernel=13_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9894,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=3_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=3_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9812,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=3_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9792,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=3_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9912,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=5_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=5_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.9752,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=5_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9824,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=5_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
11,0.9894,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=7_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
10,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=7_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.968,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=7_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
10,0.9768,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=7_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=9_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=9_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.9732,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=9_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.978,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=9_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=11_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=11_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.9602,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=11_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.095,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=11_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=13_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
12,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=13_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.11,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=13_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=34_kernel=13_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.9796,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=3_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.897,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=3_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.921,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=3_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9236,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=3_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.983,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=5_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.8952,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=5_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.9222,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=5_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9256,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=5_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
9,0.9864,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=7_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
18,0.9756,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=7_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
18,0.9546,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=7_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
14,0.95,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=7_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
10,0.9846,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=9_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
15,0.9802,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=9_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
26,0.9586,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=9_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
16,0.9644,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=42_kernel=9_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
